"id","name","age","rating","value","wage","nationality","photo"
230819,"O. Shodipo",20,63,625000,2000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/230819.png"
233123,"A. Soumaoro",21,63,450000,1000,"Guinea","https://cdn.sofifa.org/players/4/19/233123.png"
234915,"B. Alston",26,63,425000,2000,"Scotland","https://cdn.sofifa.org/players/4/19/234915.png"
239523,"M. Rossmann",23,63,475000,1000,"Germany","https://cdn.sofifa.org/players/4/19/239523.png"
209572,"A. Al Owayshir",27,63,290000,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/209572.png"
223396,"D. MacKinnon",32,63,210000,2000,"Scotland","https://cdn.sofifa.org/players/4/19/223396.png"
229284,"D. Widemann",21,63,525000,1000,"Germany","https://cdn.sofifa.org/players/4/19/229284.png"
230820,"M. Akan",23,63,4e+05,3000,"Turkey","https://cdn.sofifa.org/players/4/19/230820.png"
234148,"W. Janssens",22,63,5e+05,2000,"Belgium","https://cdn.sofifa.org/players/4/19/234148.png"
237732,"O. Velanas",20,63,625000,3000,"Netherlands","https://cdn.sofifa.org/players/4/19/237732.png"
242084,"Carlos Miguel",21,63,525000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/242084.png"
243364,"D. Watari",25,63,475000,3000,"Japan","https://cdn.sofifa.org/players/4/19/243364.png"
210341,"D. Iapichino",27,63,3e+05,1000,"Switzerland","https://cdn.sofifa.org/players/4/19/210341.png"
213157,"A. Jagie??o",23,63,5e+05,2000,"Poland","https://cdn.sofifa.org/players/4/19/213157.png"
213413,"L. Vigouroux",24,63,325000,2000,"Chile","https://cdn.sofifa.org/players/4/19/213413.png"
214181,"Y. Filigrana",27,63,375000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/214181.png"
232101,"S. Hern?ndez",21,63,575000,2000,"Mexico","https://cdn.sofifa.org/players/4/19/232101.png"
245157,"Stoichkov",24,63,475000,2000,"Spain","https://cdn.sofifa.org/players/4/19/245157.png"
194725,"J. Lindner",30,63,350000,1000,"Poland","https://cdn.sofifa.org/players/4/19/194725.png"
209318,"B. de Jong",24,63,350000,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/209318.png"
210854,"F. Fallatah",29,63,290000,4000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/210854.png"
211622,"M. Cichocki",26,63,375000,1000,"Poland","https://cdn.sofifa.org/players/4/19/211622.png"
213926,"A. Kanibolotskyi",30,63,240000,1000,"Ukraine","https://cdn.sofifa.org/players/4/19/213926.png"
173734,"J. Wilson",29,63,290000,4000,"Wales","https://cdn.sofifa.org/players/4/19/173734.png"
240550,"O. G??tekin",19,63,725000,4000,"Turkey","https://cdn.sofifa.org/players/4/19/240550.png"
245158,"L. Su?rez",20,63,575000,8000,"Colombia","https://cdn.sofifa.org/players/4/19/245158.png"
203175,"L. Burge",25,63,350000,2000,"England","https://cdn.sofifa.org/players/4/19/203175.png"
221351,"D. Poggenberg",26,63,375000,1000,"Germany","https://cdn.sofifa.org/players/4/19/221351.png"
231847,"B. ?ks?z",22,63,550000,3000,"Turkey","https://cdn.sofifa.org/players/4/19/231847.png"
243111,"D. Campos",22,63,4e+05,1000,"Costa Rica","https://cdn.sofifa.org/players/4/19/243111.png"
216744,"C. Burgess",22,63,5e+05,2000,"Australia","https://cdn.sofifa.org/players/4/19/216744.png"
234152,"Sito",21,63,5e+05,4000,"Spain","https://cdn.sofifa.org/players/4/19/234152.png"
185256,"J. Hoffman",29,63,350000,1000,"Australia","https://cdn.sofifa.org/players/4/19/185256.png"
198057,"E. Frear",27,63,375000,2000,"England","https://cdn.sofifa.org/players/4/19/198057.png"
232105,"R. Peiponen",21,63,425000,1000,"Finland","https://cdn.sofifa.org/players/4/19/232105.png"
234921,"G. Nutz",24,63,5e+05,3000,"Austria","https://cdn.sofifa.org/players/4/19/234921.png"
238505,"M. Johnston",19,63,8e+05,4000,"Scotland","https://cdn.sofifa.org/players/4/19/238505.png"
204714,"Yu Ji Hoon",30,63,270000,2000,"Korea Republic","https://cdn.sofifa.org/players/4/19/204714.png"
214698,"L. Casanova",26,63,375000,1000,"Chile","https://cdn.sofifa.org/players/4/19/214698.png"
216746,"M. Koj",24,63,4e+05,1000,"Poland","https://cdn.sofifa.org/players/4/19/216746.png"
220074,"R. Espejord",22,63,575000,1000,"Norway","https://cdn.sofifa.org/players/4/19/220074.png"
225450,"K. Toner",21,63,525000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/225450.png"
225962,"M. Palacios",21,63,625000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/225962.png"
227754,"Kim Seon Woo",25,63,450000,2000,"Korea Republic","https://cdn.sofifa.org/players/4/19/227754.png"
233386,"P. Yrizar",20,63,5e+05,2000,"Mexico","https://cdn.sofifa.org/players/4/19/233386.png"
244394,"Clemente",19,63,725000,1000,"Spain","https://cdn.sofifa.org/players/4/19/244394.png"
221611,"Juan Delgado",24,63,525000,4000,"Spain","https://cdn.sofifa.org/players/4/19/221611.png"
241067,"A. Romero",22,63,550000,1000,"Venezuela","https://cdn.sofifa.org/players/4/19/241067.png"
241835,"J. Hornkamp",20,63,6e+05,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/241835.png"
245419,"Joan Monterde",20,63,6e+05,3000,"Spain","https://cdn.sofifa.org/players/4/19/245419.png"
208300,"G. Somi",26,63,350000,2000,"Syria","https://cdn.sofifa.org/players/4/19/208300.png"
212140,"G. Karlen",23,63,525000,3000,"Switzerland","https://cdn.sofifa.org/players/4/19/212140.png"
235948,"G. Martin",27,63,4e+05,1000,"England","https://cdn.sofifa.org/players/4/19/235948.png"
240044,"Luan",22,63,450000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/240044.png"
235437,"Caio C?sar",22,63,5e+05,2000,"Brazil","https://cdn.sofifa.org/players/4/19/235437.png"
241837,"F. Nadal?n",20,63,550000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/241837.png"
244909,"Ux?o",27,63,4e+05,2000,"Spain","https://cdn.sofifa.org/players/4/19/244909.png"
223918,"B. Comley",22,63,525000,3000,"Montserrat","https://cdn.sofifa.org/players/4/19/223918.png"
225198,"A. Al Habib",25,63,375000,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/225198.png"
228526,"Hwang ByeongGeun",24,63,375000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/228526.png"
236462,"L. Faye",20,63,450000,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/236462.png"
223407,"M. Al Furayj",30,63,240000,3000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/223407.png"
233135,"T. Blomeyer",22,63,475000,1000,"Germany","https://cdn.sofifa.org/players/4/19/233135.png"
243887,"T. Mohr",22,63,550000,2000,"Germany","https://cdn.sofifa.org/players/4/19/243887.png"
244655,"G. Whyte",22,63,6e+05,2000,"Northern Ireland","https://cdn.sofifa.org/players/4/19/244655.png"
243888,"M. Kuzmanovi?",22,63,5e+05,2000,"Bosnia Herzegovina","https://cdn.sofifa.org/players/4/19/243888.png"
224433,"K. Burger",23,63,425000,1000,"Germany","https://cdn.sofifa.org/players/4/19/224433.png"
237745,"H. Miyazawa",29,63,350000,1000,"Japan","https://cdn.sofifa.org/players/4/19/237745.png"
244401,"M. Camara",20,63,725000,3000,"Guinea","https://cdn.sofifa.org/players/4/19/244401.png"
219570,"O. Bernal",22,63,425000,3000,"Mexico","https://cdn.sofifa.org/players/4/19/219570.png"
234162,"B. Kirsch",22,63,550000,2000,"Germany","https://cdn.sofifa.org/players/4/19/234162.png"
205747,"M. Sourzac",26,63,260000,3000,"France","https://cdn.sofifa.org/players/4/19/205747.png"
224691,"Wang Jie",29,63,325000,4000,"China PR","https://cdn.sofifa.org/players/4/19/224691.png"
169907,"S. Miller",30,63,350000,4000,"England","https://cdn.sofifa.org/players/4/19/169907.png"
237747,"T. Arano",25,63,5e+05,1000,"Japan","https://cdn.sofifa.org/players/4/19/237747.png"
244915,"M. Salisu",19,63,625000,2000,"Ghana","https://cdn.sofifa.org/players/4/19/244915.png"
120243,"P. Gori",38,63,20000,1000,"Italy","https://cdn.sofifa.org/players/4/19/120243.png"
218292,"D. Djigla",22,63,5e+05,1000,"Benin","https://cdn.sofifa.org/players/4/19/218292.png"
232372,"T. Okamoto",26,63,375000,2000,"Japan","https://cdn.sofifa.org/players/4/19/232372.png"
235700,"J. Green",23,63,475000,2000,"England","https://cdn.sofifa.org/players/4/19/235700.png"
241588,"Toni Moya",20,63,8e+05,6000,"Spain","https://cdn.sofifa.org/players/4/19/241588.png"
235957,"J. Gaspar",21,63,575000,7000,"France","https://cdn.sofifa.org/players/4/19/235957.png"
237749,"D. Suga",19,63,525000,1000,"Japan","https://cdn.sofifa.org/players/4/19/237749.png"
240053,"R. Aabid",26,63,425000,1000,"France","https://cdn.sofifa.org/players/4/19/240053.png"
186549,"E. Benavidez",29,63,350000,1000,"Argentina","https://cdn.sofifa.org/players/4/19/186549.png"
189109,"A. Cisak",29,63,290000,2000,"Australia","https://cdn.sofifa.org/players/4/19/189109.png"
230070,"J. Davenport",19,63,725000,3000,"England","https://cdn.sofifa.org/players/4/19/230070.png"
241334,"Liu Yiming",23,63,450000,4000,"China PR","https://cdn.sofifa.org/players/4/19/241334.png"
216503,"C. Laprevotte",25,63,4e+05,3000,"France","https://cdn.sofifa.org/players/4/19/216503.png"
231863,"Y. Dhanda",19,63,8e+05,3000,"England","https://cdn.sofifa.org/players/4/19/231863.png"
233143,"L. Sapetti",29,63,280000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/233143.png"
241591,"Brugui",21,63,6e+05,2000,"Spain","https://cdn.sofifa.org/players/4/19/241591.png"
193975,"A. Marino",29,63,290000,1000,"Italy","https://cdn.sofifa.org/players/4/19/193975.png"
223672,"P. Malicsek",21,63,5e+05,2000,"Austria","https://cdn.sofifa.org/players/4/19/223672.png"
229816,"F. Schubert",23,63,525000,2000,"Austria","https://cdn.sofifa.org/players/4/19/229816.png"
245688,"A. Yasser",24,63,425000,1000,"Qatar","https://cdn.sofifa.org/players/4/19/245688.png"
231865,"L. L?mmel",20,63,575000,1000,"Germany","https://cdn.sofifa.org/players/4/19/231865.png"
168633,"D. Grainger",31,63,240000,3000,"England","https://cdn.sofifa.org/players/4/19/168633.png"
236217,"P. Neumann",20,63,575000,3000,"Germany","https://cdn.sofifa.org/players/4/19/236217.png"
246457,"C. Ngonge",18,63,850000,2000,"Belgium","https://cdn.sofifa.org/players/4/19/246457.png"
235450,"Domingos Quina",18,63,750000,4000,"Portugal","https://cdn.sofifa.org/players/4/19/235450.png"
240826,"L. S?rensen",18,63,675000,3000,"Denmark","https://cdn.sofifa.org/players/4/19/240826.png"
241082,"Y. Lawal",20,63,575000,2000,"Nigeria","https://cdn.sofifa.org/players/4/19/241082.png"
206523,"S. McCartan",24,63,5e+05,2000,"Northern Ireland","https://cdn.sofifa.org/players/4/19/206523.png"
229819,"M. Rasner",23,63,475000,3000,"Austria","https://cdn.sofifa.org/players/4/19/229819.png"
189115,"M. Facchinetti",27,63,350000,3000,"Switzerland","https://cdn.sofifa.org/players/4/19/189115.png"
191675,"Park Jong Jin",31,63,325000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/191675.png"
210108,"E. Lee",23,63,5e+05,2000,"England","https://cdn.sofifa.org/players/4/19/210108.png"
221373,"M. Al Saiari",25,63,450000,6000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/221373.png"
225213,"G. Singh Sandhu",26,63,0,0,"India","https://cdn.sofifa.org/players/4/19/225213.png"
238269,"J. Pendant",21,63,5e+05,1000,"France","https://cdn.sofifa.org/players/4/19/238269.png"
245437,"A. Gaich",19,63,8e+05,2000,"Argentina","https://cdn.sofifa.org/players/4/19/245437.png"
242110,"S. Sosa",18,63,750000,2000,"Venezuela","https://cdn.sofifa.org/players/4/19/242110.png"
244158,"A. Elogo",23,63,5e+05,1000,"Cameroon","https://cdn.sofifa.org/players/4/19/244158.png"
245438,"A. Abdu Jaber",21,63,475000,4000,"Eritrea","https://cdn.sofifa.org/players/4/19/245438.png"
205759,"D. Stojanovi?",24,63,375000,2000,"FYR Macedonia","https://cdn.sofifa.org/players/4/19/205759.png"
223679,"T. Rieder",24,63,425000,4000,"Germany","https://cdn.sofifa.org/players/4/19/223679.png"
232127,"A. Keita",20,63,650000,3000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/232127.png"
169919,"P. Anderson",29,63,350000,4000,"England","https://cdn.sofifa.org/players/4/19/169919.png"
221632,"S. Kind Mikalsen",25,63,475000,1000,"Norway","https://cdn.sofifa.org/players/4/19/221632.png"
166848,"N. Danns",35,63,150000,2000,"Guyana","https://cdn.sofifa.org/players/4/19/166848.png"
233152,"K. Itakura",21,63,450000,1000,"Japan","https://cdn.sofifa.org/players/4/19/233152.png"
215489,"M. Derrien",24,63,450000,1000,"France","https://cdn.sofifa.org/players/4/19/215489.png"
221633,"B. S?rmo",21,63,475000,1000,"Norway","https://cdn.sofifa.org/players/4/19/221633.png"
231105,"A. Olliero",22,63,375000,3000,"France","https://cdn.sofifa.org/players/4/19/231105.png"
239553,"T. Bayliss",19,63,775000,1000,"England","https://cdn.sofifa.org/players/4/19/239553.png"
246465,"Guerrero",16,63,625000,1000,"Spain","https://cdn.sofifa.org/players/4/19/246465.png"
215234,"I. Qu?lez",28,63,290000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/215234.png"
235970,"Mario Gonz?lez",22,63,550000,5000,"Spain","https://cdn.sofifa.org/players/4/19/235970.png"
221379,"S. Herrera",23,63,525000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/221379.png"
225731,"A. Diop",26,63,425000,1000,"Senegal","https://cdn.sofifa.org/players/4/19/225731.png"
200900,"S. Murray",24,63,475000,2000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/200900.png"
202180,"L. McAlinden",24,63,475000,3000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/202180.png"
202436,"J. Tj?rnelund",26,63,375000,2000,"Denmark","https://cdn.sofifa.org/players/4/19/202436.png"
165316,"M. Timlin",33,63,220000,3000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/165316.png"
236996,"A. Akkaynak",19,63,775000,1000,"Germany","https://cdn.sofifa.org/players/4/19/236996.png"
211141,"N. Al Subhi",28,63,3e+05,4000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/211141.png"
216773,"R. Anane-Gyasi",23,63,5e+05,1000,"Ghana","https://cdn.sofifa.org/players/4/19/216773.png"
222405,"L. Kinsella",22,63,5e+05,2000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/222405.png"
101317,"M. Ratajczak",36,63,50000,1000,"Germany","https://cdn.sofifa.org/players/4/19/101317.png"
234437,"Diga",20,63,5e+05,2000,"Portugal","https://cdn.sofifa.org/players/4/19/234437.png"
240837,"M. Yanda?",23,63,525000,3000,"Turkey","https://cdn.sofifa.org/players/4/19/240837.png"
241093,"S. Oum Gouet",20,63,5e+05,2000,"Cameroon","https://cdn.sofifa.org/players/4/19/241093.png"
241349,"Tian Yinong",27,63,425000,4000,"China PR","https://cdn.sofifa.org/players/4/19/241349.png"
243909,"A. Omar",25,63,375000,3000,"Kenya","https://cdn.sofifa.org/players/4/19/243909.png"
207558,"M. Broberg",27,63,375000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/207558.png"
211398,"M. Caillard",24,63,375000,3000,"France","https://cdn.sofifa.org/players/4/19/211398.png"
216518,"H. Bonmann",24,63,375000,1000,"Germany","https://cdn.sofifa.org/players/4/19/216518.png"
232646,"C. Bravo",21,63,550000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/232646.png"
243142,"H. Rashidi",23,63,4e+05,2000,"Sweden","https://cdn.sofifa.org/players/4/19/243142.png"
182470,"Yu Ziqian",33,63,190000,2000,"China PR","https://cdn.sofifa.org/players/4/19/182470.png"
206535,"P. Digby",23,63,4e+05,3000,"England","https://cdn.sofifa.org/players/4/19/206535.png"
209607,"G. Fabiano",33,63,220000,1000,"Italy","https://cdn.sofifa.org/players/4/19/209607.png"
213959,"E. Andersson",22,63,550000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/213959.png"
225479,"A. Gordyushenko",21,63,7e+05,1000,"Russia","https://cdn.sofifa.org/players/4/19/225479.png"
235207,"S. Reddemann",22,63,450000,2000,"Germany","https://cdn.sofifa.org/players/4/19/235207.png"
240583,"C. Lakin",19,63,775000,3000,"England","https://cdn.sofifa.org/players/4/19/240583.png"
189895,"Vall?s",28,63,375000,1000,"Spain","https://cdn.sofifa.org/players/4/19/189895.png"
188360,"T. Kruse",35,63,90000,1000,"Germany","https://cdn.sofifa.org/players/4/19/188360.png"
239817,"B. Soumar?",19,63,775000,3000,"France","https://cdn.sofifa.org/players/4/19/239817.png"
230858,"S. Perisan",20,63,425000,2000,"Italy","https://cdn.sofifa.org/players/4/19/230858.png"
237770,"Y. Hasegawa",30,63,350000,1000,"Japan","https://cdn.sofifa.org/players/4/19/237770.png"
239306,"J. Bataille",19,63,650000,2000,"Belgium","https://cdn.sofifa.org/players/4/19/239306.png"
242634,"I. Twum",20,63,8e+05,1000,"Ghana","https://cdn.sofifa.org/players/4/19/242634.png"
207563,"P. Diouf",29,63,375000,1000,"Senegal","https://cdn.sofifa.org/players/4/19/207563.png"
152523,"S. Flinders",32,63,210000,2000,"England","https://cdn.sofifa.org/players/4/19/152523.png"
158667,"T. Br?ker",33,63,220000,1000,"Germany","https://cdn.sofifa.org/players/4/19/158667.png"
229067,"N. Rehnen",21,63,5e+05,2000,"Germany","https://cdn.sofifa.org/players/4/19/229067.png"
229579,"A. Accardi",22,63,475000,1000,"Italy","https://cdn.sofifa.org/players/4/19/229579.png"
185291,"K. Debaty",29,63,290000,2000,"Belgium","https://cdn.sofifa.org/players/4/19/185291.png"
224204,"S. Kroll",21,63,425000,1000,"Germany","https://cdn.sofifa.org/players/4/19/224204.png"
228044,"F. Krogstad",23,63,525000,1000,"Norway","https://cdn.sofifa.org/players/4/19/228044.png"
236492,"Pedro D?az",20,63,625000,2000,"Spain","https://cdn.sofifa.org/players/4/19/236492.png"
243660,"A. Kubalas",26,63,375000,4000,"Turkey","https://cdn.sofifa.org/players/4/19/243660.png"
181452,"O. Sissoko",30,63,240000,1000,"Mali","https://cdn.sofifa.org/players/4/19/181452.png"
183244,"A. Redmayne",29,63,250000,2000,"Australia","https://cdn.sofifa.org/players/4/19/183244.png"
189900,"L. O'Neill",26,63,350000,2000,"England","https://cdn.sofifa.org/players/4/19/189900.png"
211917,"S. Braun",29,63,290000,1000,"Germany","https://cdn.sofifa.org/players/4/19/211917.png"
213709,"Isi",22,63,550000,2000,"Spain","https://cdn.sofifa.org/players/4/19/213709.png"
169933,"S. Laird",30,63,270000,3000,"England","https://cdn.sofifa.org/players/4/19/169933.png"
239565,"M. Gr?sch",24,63,425000,1000,"Germany","https://cdn.sofifa.org/players/4/19/239565.png"
184013,"M. Bartley",31,63,325000,2000,"England","https://cdn.sofifa.org/players/4/19/184013.png"
187341,"R. Nilsson",29,63,350000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/187341.png"
137166,"P. Jones",32,63,210000,2000,"England","https://cdn.sofifa.org/players/4/19/137166.png"
208590,"M. Armellino",28,63,375000,1000,"Italy","https://cdn.sofifa.org/players/4/19/208590.png"
223694,"E. Marxen",27,63,350000,3000,"Denmark","https://cdn.sofifa.org/players/4/19/223694.png"
224462,"Tan Tiancheng",27,63,425000,3000,"China PR","https://cdn.sofifa.org/players/4/19/224462.png"
225998,"A. McEneff",22,63,550000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/225998.png"
171982,"C. Andrew",31,63,325000,1000,"England","https://cdn.sofifa.org/players/4/19/171982.png"
244175,"H. Amin",26,63,350000,1000,"Afghanistan","https://cdn.sofifa.org/players/4/19/244175.png"
244431,"R. Mi?lov",30,63,270000,3000,"Croatia","https://cdn.sofifa.org/players/4/19/244431.png"
231376,"M. Berr?o",21,63,625000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/231376.png"
213969,"M. Pinnock",23,63,5e+05,2000,"England","https://cdn.sofifa.org/players/4/19/213969.png"
242129,"R. Lemus",26,63,450000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/242129.png"
51921,"A. Chambers",37,63,120000,1000,"England","https://cdn.sofifa.org/players/4/19/51921.png"
226770,"J. Barny",28,63,375000,2000,"Sweden","https://cdn.sofifa.org/players/4/19/226770.png"
237266,"M. Epps",23,63,5e+05,2000,"United States","https://cdn.sofifa.org/players/4/19/237266.png"
239826,"O. Gaines",20,63,650000,3000,"United States","https://cdn.sofifa.org/players/4/19/239826.png"
177618,"J. Wright",28,63,375000,3000,"England","https://cdn.sofifa.org/players/4/19/177618.png"
244434,"P. Siegl",24,63,4e+05,2000,"Austria","https://cdn.sofifa.org/players/4/19/244434.png"
192466,"M. Marrone",31,63,240000,1000,"Australia","https://cdn.sofifa.org/players/4/19/192466.png"
150995,"B. Rotenberg",32,63,2e+05,1000,"Finland","https://cdn.sofifa.org/players/4/19/150995.png"
224211,"S. Mmaee",21,63,450000,2000,"Belgium","https://cdn.sofifa.org/players/4/19/224211.png"
226259,"L. Andrenacci",23,63,350000,1000,"Italy","https://cdn.sofifa.org/players/4/19/226259.png"
233171,"T. Ishikawa",26,63,4e+05,1000,"Japan","https://cdn.sofifa.org/players/4/19/233171.png"
238803,"T. Baumgart",20,63,6e+05,1000,"Germany","https://cdn.sofifa.org/players/4/19/238803.png"
239571,"T. Handwerker",20,63,650000,3000,"Germany","https://cdn.sofifa.org/players/4/19/239571.png"
241619,"Huang Zichang",21,63,6e+05,3000,"China PR","https://cdn.sofifa.org/players/4/19/241619.png"
244947,"L. Pons",28,63,375000,3000,"Argentina","https://cdn.sofifa.org/players/4/19/244947.png"
214740,"G. Alucema",25,63,375000,1000,"Chile","https://cdn.sofifa.org/players/4/19/214740.png"
215252,"P. Heredia",28,63,3e+05,2000,"Argentina","https://cdn.sofifa.org/players/4/19/215252.png"
226260,"A. Cistana",21,63,525000,1000,"Italy","https://cdn.sofifa.org/players/4/19/226260.png"
245716,"S. Essende",20,63,650000,10000,"France","https://cdn.sofifa.org/players/4/19/245716.png"
221141,"A. Bakayoko",22,63,5e+05,2000,"Sierra Leone","https://cdn.sofifa.org/players/4/19/221141.png"
228309,"Montoro",23,63,425000,2000,"Spain","https://cdn.sofifa.org/players/4/19/228309.png"
235221,"Tang Shi",23,63,525000,3000,"China PR","https://cdn.sofifa.org/players/4/19/235221.png"
235222,"S. Horemans",20,63,550000,3000,"Belgium","https://cdn.sofifa.org/players/4/19/235222.png"
244950,"J. Rodr?guez",24,63,450000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/244950.png"
200663,"O. Tounkara",28,63,375000,2000,"France","https://cdn.sofifa.org/players/4/19/200663.png"
155351,"Choi Jae Soo",35,63,80000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/155351.png"
229079,"J. McNerney",28,63,325000,2000,"England","https://cdn.sofifa.org/players/4/19/229079.png"
232919,"N. Fujita",31,63,325000,2000,"Japan","https://cdn.sofifa.org/players/4/19/232919.png"
234967,"D. Giraldo",20,63,725000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/234967.png"
227288,"J. Flores",22,63,525000,8000,"England","https://cdn.sofifa.org/players/4/19/227288.png"
243928,"S. Gbegnon",26,63,4e+05,1000,"Togo","https://cdn.sofifa.org/players/4/19/243928.png"
149721,"G. Rogers",36,63,50000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/149721.png"
237529,"Maximiano",23,63,475000,1000,"Brazil","https://cdn.sofifa.org/players/4/19/237529.png"
239833,"M. Al Dhaw",24,63,475000,4000,"Sudan","https://cdn.sofifa.org/players/4/19/239833.png"
245977,"K. Despodov",21,63,0,0,"Bulgaria","https://cdn.sofifa.org/players/4/19/245977.png"
204762,"T. Schilk",26,63,375000,1000,"Germany","https://cdn.sofifa.org/players/4/19/204762.png"
221658,"A. Sharahili",24,63,475000,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/221658.png"
179930,"S. Paw?owski",31,63,325000,1000,"Poland","https://cdn.sofifa.org/players/4/19/179930.png"
193754,"K. Schwertfeger",29,63,290000,2000,"Germany","https://cdn.sofifa.org/players/4/19/193754.png"
226267,"E. Baldini",21,63,625000,1000,"Italy","https://cdn.sofifa.org/players/4/19/226267.png"
235483,"O. Framelin",21,63,375000,1000,"Cameroon","https://cdn.sofifa.org/players/4/19/235483.png"
236507,"T. Conechny",20,63,825000,3000,"Argentina","https://cdn.sofifa.org/players/4/19/236507.png"
208348,"K. Osyra",25,63,425000,1000,"Poland","https://cdn.sofifa.org/players/4/19/208348.png"
240092,"F. Cernuto",26,63,375000,1000,"Italy","https://cdn.sofifa.org/players/4/19/240092.png"
241628,"N. Pierini",19,63,8e+05,5000,"Italy","https://cdn.sofifa.org/players/4/19/241628.png"
245212,"R. Uldrikis",20,63,825000,5000,"Latvia","https://cdn.sofifa.org/players/4/19/245212.png"
228573,"P. Wilson",21,63,6e+05,1000,"Sweden","https://cdn.sofifa.org/players/4/19/228573.png"
232413,"A. Dijksteel",21,63,550000,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/232413.png"
234717,"S. P?rez",27,63,290000,1000,"Chile","https://cdn.sofifa.org/players/4/19/234717.png"
208350,"S. Larsen",30,63,270000,1000,"Norway","https://cdn.sofifa.org/players/4/19/208350.png"
240350,"F. Barrientos",21,63,7e+05,1000,"Chile","https://cdn.sofifa.org/players/4/19/240350.png"
216287,"J. Putze",23,63,425000,1000,"Germany","https://cdn.sofifa.org/players/4/19/216287.png"
220895,"A. Al Sulayhim",24,63,425000,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/220895.png"
229343,"Wanderson",29,63,350000,2000,"Brazil","https://cdn.sofifa.org/players/4/19/229343.png"
235999,"L. Garc?a",20,63,425000,2000,"Colombia","https://cdn.sofifa.org/players/4/19/235999.png"
245215,"S. Pino",24,63,525000,1000,"Chile","https://cdn.sofifa.org/players/4/19/245215.png"
232928,"Y. Matsushita",24,63,5e+05,2000,"Japan","https://cdn.sofifa.org/players/4/19/232928.png"
189408,"L. Rath",26,63,375000,4000,"Austria","https://cdn.sofifa.org/players/4/19/189408.png"
148705,"E. Mjelde",34,63,180000,1000,"Norway","https://cdn.sofifa.org/players/4/19/148705.png"
166113,"D. Buchanan",32,63,2e+05,3000,"Northern Ireland","https://cdn.sofifa.org/players/4/19/166113.png"
238049,"P. Pomykal",18,63,750000,1000,"United States","https://cdn.sofifa.org/players/4/19/238049.png"
186849,"J. O'Brien",30,63,350000,3000,"Scotland","https://cdn.sofifa.org/players/4/19/186849.png"
227554,"Y. Tanaka",32,63,2e+05,2000,"Japan","https://cdn.sofifa.org/players/4/19/227554.png"
190690,"B. Babiarz",29,63,290000,1000,"Poland","https://cdn.sofifa.org/players/4/19/190690.png"
192738,"M. Sans",30,63,270000,1000,"France","https://cdn.sofifa.org/players/4/19/192738.png"
200931,"Fran Cruz",27,63,3e+05,1000,"Spain","https://cdn.sofifa.org/players/4/19/200931.png"
204515,"S. Sama",25,63,425000,2000,"Germany","https://cdn.sofifa.org/players/4/19/204515.png"
238563,"D. Wiebe",24,63,4e+05,1000,"Germany","https://cdn.sofifa.org/players/4/19/238563.png"
245219,"Juan Hern?ndez",23,63,5e+05,4000,"Spain","https://cdn.sofifa.org/players/4/19/245219.png"
172516,"M. Spelmann",31,63,325000,3000,"Denmark","https://cdn.sofifa.org/players/4/19/172516.png"
242660,"J. Beyer",18,63,675000,2000,"Germany","https://cdn.sofifa.org/players/4/19/242660.png"
